subject,word,order,judgment,judgment_z
subject106,prevacation,1,6,0.588577112
subject106,interventional,2,7,0.980961854
subject106,overvenomous,3,1,-1.373346595
subject106,deviational,4,7,0.980961854
subject106,congestional,5,1,-1.373346595
subject106,noncollision,6,7,0.980961854
subject106,noninfection,7,6,0.588577112
subject106,noneradication,8,7,0.980961854
subject106,unpreferable,9,3,-0.588577112
subject106,agriculturalize,10,6,0.588577112
subject106,preinspection,11,7,0.980961854
subject106,furriness,12,7,0.980961854
subject106,productional,13,1,-1.373346595
subject106,nonpersuasion,14,7,0.980961854
subject106,detonationist,15,6,0.588577112
subject106,overpompous,16,2,-0.980961854
subject106,unreputable,17,7,0.980961854
subject106,overscandalous,18,4,-0.196192371
subject106,satisfactional,19,1,-1.373346595
subject106,preconstruction,20,7,0.980961854
subject106,extractionist,21,7,0.980961854
subject106,precontradiction,22,2,-0.980961854
subject106,understandability,23,7,0.980961854
subject106,instigationist,24,6,0.588577112
subject106,illustrational,25,7,0.980961854
subject106,noticeability,26,6,0.588577112
subject106,nontelevision,27,1,-1.373346595
subject106,experimentalize,28,1,-1.373346595
subject106,mobilizer,29,7,0.980961854
subject106,nondivision,30,4,-0.196192371
subject106,defectorship,31,7,0.980961854
subject106,sailorship,32,1,-1.373346595
subject106,investigational,33,7,0.980961854
subject106,interdimensional,34,7,0.980961854
subject106,prerelation,35,1,-1.373346595
subject106,secretarially,36,1,-1.373346595
subject106,subtractional,37,2,-0.980961854
subject106,vendorship,38,6,0.588577112
subject106,overmonstrous,39,1,-1.373346595
subject106,previndication,40,1,-1.373346595
subject106,savouriness,41,1,-1.373346595
subject106,nonresurrection,42,1,-1.373346595
subject106,nonexpansion,43,7,0.980961854
subject106,interorchestral,44,7,0.980961854
subject106,precontention,45,7,0.980961854
subject106,unpassable,46,7,0.980961854
subject106,athletically,47,7,0.980961854
subject106,derealize,48,4,-0.196192371
subject106,interceremonial,49,4,-0.196192371
subject106,overpoisonous,50,1,-1.373346595
subject106,objectionist,51,6,0.588577112
subject106,altercationist,52,7,0.980961854
subject106,metallically,53,7,0.980961854
subject106,investorship,54,6,0.588577112
subject106,subthermal,55,7,0.980961854
subject106,perversional,56,1,-1.373346595
subject106,resumptionist,57,1,-1.373346595
subject106,preoperation,58,1,-1.373346595
subject106,meditationist,59,5,0.196192371
subject106,nonregression,60,7,0.980961854
subject106,nonfederation,61,1,-1.373346595
subject106,statically,62,1,-1.373346595
subject106,territorialism,63,7,0.980961854
subject106,overdecorous,64,7,0.980961854
subject106,answerability,65,6,0.588577112
subject106,draughtiness,66,3,-0.588577112
subject106,prespeculation,67,2,-0.980961854
subject106,elationist,68,6,0.588577112
subject106,equalizer,69,7,0.980961854
subject106,overridiculous,70,4,-0.196192371
subject106,nongraduation,71,5,0.196192371
subject106,overglamorous,72,1,-1.373346595
subject106,indicatorship,73,1,-1.373346595
subject106,subfictional,74,1,-1.373346595
subject106,virtualism,75,7,0.980961854
subject106,constrictionist,76,5,0.196192371
subject106,prenavigation,77,6,0.588577112
subject106,prefornication,78,6,0.588577112
subject106,fruitiness,79,7,0.980961854
subject106,spookiness,80,7,0.980961854
subject106,deurbanize,81,7,0.980961854
subject106,subregimental,82,7,0.980961854
subject106,conclusional,83,7,0.980961854
subject106,cervicalism,84,1,-1.373346595
subject106,unadvisable,85,7,0.980961854
subject106,presubjugation,86,2,-0.980961854
subject106,derationalize,87,3,-0.588577112
subject106,pretranslation,88,7,0.980961854
subject106,functionalize,89,4,-0.196192371
subject106,noncontravention,90,1,-1.373346595
subject106,nonhallucination,91,6,0.588577112
subject106,originatorship,92,5,0.196192371
subject106,spideriness,93,1,-1.373346595
subject106,nonpopulation,94,1,-1.373346595
subject106,comprehensional,95,2,-0.980961854
subject106,unrecognizable,96,7,0.980961854
subject106,ornamentalize,97,6,0.588577112
subject106,discussional,98,5,0.196192371
subject106,overtempestuous,99,1,-1.373346595
subject106,repulsional,100,4,-0.196192371
subject107,prevacation,1,6,0.196795849
subject107,interventional,2,7,1.426769908
subject107,overvenomous,3,6,0.196795849
subject107,deviational,4,6,0.196795849
subject107,congestional,5,6,0.196795849
subject107,noncollision,6,6,0.196795849
subject107,noninfection,7,6,0.196795849
subject107,noneradication,8,6,0.196795849
subject107,unpreferable,9,5,-1.03317821
subject107,agriculturalize,10,6,0.196795849
subject107,preinspection,11,7,1.426769908
subject107,furriness,12,6,0.196795849
subject107,productional,13,6,0.196795849
subject107,nonpersuasion,14,6,0.196795849
subject107,detonationist,15,6,0.196795849
subject107,overpompous,16,6,0.196795849
subject107,unreputable,17,6,0.196795849
subject107,overscandalous,18,6,0.196795849
subject107,satisfactional,19,5,-1.03317821
subject107,preconstruction,20,6,0.196795849
subject107,extractionist,21,6,0.196795849
subject107,precontradiction,22,4,-2.263152269
subject107,understandability,23,6,0.196795849
subject107,instigationist,24,5,-1.03317821
subject107,illustrational,25,5,-1.03317821
subject107,noticeability,26,6,0.196795849
subject107,nontelevision,27,5,-1.03317821
subject107,experimentalize,28,6,0.196795849
subject107,mobilizer,29,7,1.426769908
subject107,nondivision,30,6,0.196795849
subject107,defectorship,31,5,-1.03317821
subject107,sailorship,32,5,-1.03317821
subject107,investigational,33,7,1.426769908
subject107,interdimensional,34,7,1.426769908
subject107,prerelation,35,7,1.426769908
subject107,secretarially,36,6,0.196795849
subject107,subtractional,37,6,0.196795849
subject107,vendorship,38,6,0.196795849
subject107,overmonstrous,39,4,-2.263152269
subject107,previndication,40,5,-1.03317821
subject107,savouriness,41,6,0.196795849
subject107,nonresurrection,42,5,-1.03317821
subject107,nonexpansion,43,7,1.426769908
subject107,interorchestral,44,5,-1.03317821
subject107,precontention,45,5,-1.03317821
subject107,unpassable,46,6,0.196795849
subject107,athletically,47,7,1.426769908
subject107,derealize,48,5,-1.03317821
subject107,interceremonial,49,5,-1.03317821
subject107,overpoisonous,50,5,-1.03317821
subject107,objectionist,51,6,0.196795849
subject107,altercationist,52,6,0.196795849
subject107,metallically,53,5,-1.03317821
subject107,investorship,54,7,1.426769908
subject107,subthermal,55,7,1.426769908
subject107,perversional,56,6,0.196795849
subject107,resumptionist,57,5,-1.03317821
subject107,preoperation,58,6,0.196795849
subject107,meditationist,59,6,0.196795849
subject107,nonregression,60,7,1.426769908
subject107,nonfederation,61,7,1.426769908
subject107,statically,62,7,1.426769908
subject107,territorialism,63,7,1.426769908
subject107,overdecorous,64,7,1.426769908
subject107,answerability,65,6,0.196795849
subject107,draughtiness,66,6,0.196795849
subject107,prespeculation,67,5,-1.03317821
subject107,elationist,68,5,-1.03317821
subject107,equalizer,69,7,1.426769908
subject107,overridiculous,70,5,-1.03317821
subject107,nongraduation,71,5,-1.03317821
subject107,overglamorous,72,6,0.196795849
subject107,indicatorship,73,5,-1.03317821
subject107,subfictional,74,5,-1.03317821
subject107,virtualism,75,5,-1.03317821
subject107,constrictionist,76,7,1.426769908
subject107,prenavigation,77,6,0.196795849
subject107,prefornication,78,6,0.196795849
subject107,fruitiness,79,7,1.426769908
subject107,spookiness,80,7,1.426769908
subject107,deurbanize,81,6,0.196795849
subject107,subregimental,82,5,-1.03317821
subject107,conclusional,83,5,-1.03317821
subject107,cervicalism,84,4,-2.263152269
subject107,unadvisable,85,6,0.196795849
subject107,presubjugation,86,6,0.196795849
subject107,derationalize,87,6,0.196795849
subject107,pretranslation,88,5,-1.03317821
subject107,functionalize,89,6,0.196795849
subject107,noncontravention,90,7,1.426769908
subject107,nonhallucination,91,6,0.196795849
subject107,originatorship,92,5,-1.03317821
subject107,spideriness,93,4,-2.263152269
subject107,nonpopulation,94,5,-1.03317821
subject107,comprehensional,95,5,-1.03317821
subject107,unrecognizable,96,7,1.426769908
subject107,ornamentalize,97,7,1.426769908
subject107,discussional,98,6,0.196795849
subject107,overtempestuous,99,6,0.196795849
subject107,repulsional,100,5,-1.03317821
subject108,prevacation,1,6,1.419552887
subject108,interventional,2,2,-0.637770137
subject108,overvenomous,3,1,-1.152100893
subject108,deviational,4,5,0.905222131
subject108,congestional,5,5,0.905222131
subject108,noncollision,6,3,-0.123439381
subject108,noninfection,7,6,1.419552887
subject108,noneradication,8,1,-1.152100893
subject108,unpreferable,9,2,-0.637770137
subject108,agriculturalize,10,4,0.390891375
subject108,preinspection,11,7,1.933883642
subject108,furriness,12,6,1.419552887
subject108,productional,13,2,-0.637770137
subject108,nonpersuasion,14,3,-0.123439381
subject108,detonationist,15,2,-0.637770137
subject108,overpompous,16,2,-0.637770137
subject108,unreputable,17,1,-1.152100893
subject108,overscandalous,18,3,-0.123439381
subject108,satisfactional,19,2,-0.637770137
subject108,preconstruction,20,7,1.933883642
subject108,extractionist,21,4,0.390891375
subject108,precontradiction,22,2,-0.637770137
subject108,understandability,23,5,0.905222131
subject108,instigationist,24,2,-0.637770137
subject108,illustrational,25,3,-0.123439381
subject108,noticeability,26,5,0.905222131
subject108,nontelevision,27,2,-0.637770137
subject108,experimentalize,28,2,-0.637770137
subject108,mobilizer,29,6,1.419552887
subject108,nondivision,30,5,0.905222131
subject108,defectorship,31,1,-1.152100893
subject108,sailorship,32,4,0.390891375
subject108,investigational,33,2,-0.637770137
subject108,interdimensional,34,7,1.933883642
subject108,prerelation,35,1,-1.152100893
subject108,secretarially,36,1,-1.152100893
subject108,subtractional,37,2,-0.637770137
subject108,vendorship,38,4,0.390891375
subject108,overmonstrous,39,4,0.390891375
subject108,previndication,40,2,-0.637770137
subject108,savouriness,41,4,0.390891375
subject108,nonresurrection,42,2,-0.637770137
subject108,nonexpansion,43,6,1.419552887
subject108,interorchestral,44,2,-0.637770137
subject108,precontention,45,2,-0.637770137
subject108,unpassable,46,6,1.419552887
subject108,athletically,47,6,1.419552887
subject108,derealize,48,1,-1.152100893
subject108,interceremonial,49,4,0.390891375
subject108,overpoisonous,50,2,-0.637770137
subject108,objectionist,51,2,-0.637770137
subject108,altercationist,52,1,-1.152100893
subject108,metallically,53,4,0.390891375
subject108,investorship,54,4,0.390891375
subject108,subthermal,55,6,1.419552887
subject108,perversional,56,2,-0.637770137
subject108,resumptionist,57,1,-1.152100893
subject108,preoperation,58,6,1.419552887
subject108,meditationist,59,3,-0.123439381
subject108,nonregression,60,2,-0.637770137
subject108,nonfederation,61,4,0.390891375
subject108,statically,62,5,0.905222131
subject108,territorialism,63,7,1.933883642
subject108,overdecorous,64,2,-0.637770137
subject108,answerability,65,2,-0.637770137
subject108,draughtiness,66,2,-0.637770137
subject108,prespeculation,67,1,-1.152100893
subject108,elationist,68,1,-1.152100893
subject108,equalizer,69,6,1.419552887
subject108,overridiculous,70,2,-0.637770137
subject108,nongraduation,71,2,-0.637770137
subject108,overglamorous,72,2,-0.637770137
subject108,indicatorship,73,2,-0.637770137
subject108,subfictional,74,2,-0.637770137
subject108,virtualism,75,7,1.933883642
subject108,constrictionist,76,2,-0.637770137
subject108,prenavigation,77,4,0.390891375
subject108,prefornication,78,1,-1.152100893
subject108,fruitiness,79,7,1.933883642
subject108,spookiness,80,6,1.419552887
subject108,deurbanize,81,2,-0.637770137
subject108,subregimental,82,4,0.390891375
subject108,conclusional,83,4,0.390891375
subject108,cervicalism,84,1,-1.152100893
subject108,unadvisable,85,7,1.933883642
subject108,presubjugation,86,2,-0.637770137
subject108,derationalize,87,2,-0.637770137
subject108,pretranslation,88,4,0.390891375
subject108,functionalize,89,2,-0.637770137
subject108,noncontravention,90,2,-0.637770137
subject108,nonhallucination,91,1,-1.152100893
subject108,originatorship,92,1,-1.152100893
subject108,spideriness,93,4,0.390891375
subject108,nonpopulation,94,2,-0.637770137
subject108,comprehensional,95,6,1.419552887
subject108,unrecognizable,96,7,1.933883642
subject108,ornamentalize,97,2,-0.637770137
subject108,discussional,98,1,-1.152100893
subject108,overtempestuous,99,2,-0.637770137
subject108,repulsional,100,1,-1.152100893
subject109,prevacation,1,6,0.172536995
subject109,interventional,2,6,0.172536995
subject109,overvenomous,3,4,-1.857310006
subject109,deviational,4,6,0.172536995
subject109,congestional,5,7,1.187460496
subject109,noncollision,6,7,1.187460496
subject109,noninfection,7,7,1.187460496
subject109,noneradication,8,4,-1.857310006
subject109,unpreferable,9,7,1.187460496
subject109,agriculturalize,10,7,1.187460496
subject109,preinspection,11,7,1.187460496
subject109,furriness,12,7,1.187460496
subject109,productional,13,6,0.172536995
subject109,nonpersuasion,14,5,-0.842386505
subject109,detonationist,15,6,0.172536995
subject109,overpompous,16,6,0.172536995
subject109,unreputable,17,7,1.187460496
subject109,overscandalous,18,6,0.172536995
subject109,satisfactional,19,6,0.172536995
subject109,preconstruction,20,7,1.187460496
subject109,extractionist,21,6,0.172536995
subject109,precontradiction,22,5,-0.842386505
subject109,understandability,23,7,1.187460496
subject109,instigationist,24,6,0.172536995
subject109,illustrational,25,6,0.172536995
subject109,noticeability,26,7,1.187460496
subject109,nontelevision,27,4,-1.857310006
subject109,experimentalize,28,6,0.172536995
subject109,mobilizer,29,7,1.187460496
subject109,nondivision,30,7,1.187460496
subject109,defectorship,31,6,0.172536995
subject109,sailorship,32,6,0.172536995
subject109,investigational,33,7,1.187460496
subject109,interdimensional,34,7,1.187460496
subject109,prerelation,35,6,0.172536995
subject109,secretarially,36,5,-0.842386505
subject109,subtractional,37,6,0.172536995
subject109,vendorship,38,7,1.187460496
subject109,overmonstrous,39,5,-0.842386505
subject109,previndication,40,4,-1.857310006
subject109,savouriness,41,6,0.172536995
subject109,nonresurrection,42,6,0.172536995
subject109,nonexpansion,43,7,1.187460496
subject109,interorchestral,44,6,0.172536995
subject109,precontention,45,6,0.172536995
subject109,unpassable,46,5,-0.842386505
subject109,athletically,47,7,1.187460496
subject109,derealize,48,5,-0.842386505
subject109,interceremonial,49,5,-0.842386505
subject109,overpoisonous,50,4,-1.857310006
subject109,objectionist,51,6,0.172536995
subject109,altercationist,52,6,0.172536995
subject109,metallically,53,7,1.187460496
subject109,investorship,54,6,0.172536995
subject109,subthermal,55,7,1.187460496
subject109,perversional,56,5,-0.842386505
subject109,resumptionist,57,5,-0.842386505
subject109,preoperation,58,6,0.172536995
subject109,meditationist,59,6,0.172536995
subject109,nonregression,60,5,-0.842386505
subject109,nonfederation,61,6,0.172536995
